"ent","sigle","siteID","siteName","lon","lat","elev","poldiv1","region","nsample","ndate","clammodel","use","upperdepth","lowerdepth","optional"
2434,"LAPTICI1",1892,"Laptici",25.438889,45.376389,1483,"ROU","Romania",13,0,NA,NA,NA,NA,TRUE
2435,"LAPTICI2",1892,"Laptici",25.438889,45.376389,1483,"ROU","Romania",12,0,NA,NA,NA,NA,TRUE
2436,"MLUHA1",1893,"Turba Mluha",23.358611,46.336111,1240,"ROU","Romania",42,0,NA,NA,NA,NA,TRUE
2437,"MLUHA2",1893,"Turba Mluha",23.358611,46.336111,1240,"ROU","Romania",22,0,NA,NA,NA,NA,TRUE
2438,"BAIAMAR1",1894,"Baia Mare",23.461667,47.654722,174,"ROU","Romania",8,0,NA,NA,NA,NA,TRUE
2439,"BAIAMAR2",1894,"Baia Mare",23.461667,47.654722,174,"ROU","Romania",8,0,NA,NA,NA,NA,TRUE
2440,"BAIAMAR3",1894,"Baia Mare",23.461667,47.654722,174,"ROU","Romania",9,0,NA,NA,NA,NA,TRUE
2441,"STOBOR",1895,"Stobor",23.296111,46.927222,390,"ROU","Romania",9,0,NA,NA,NA,NA,TRUE
2442,"CHINI",1896,"Chinteni",23.531667,46.871944,497,"ROU","Romania",21,0,NA,NA,NA,NA,TRUE
2443,"BAGAU",1897,"Bagau",23.790278,48.304444,290,"ROU","Romania",14,0,NA,NA,NA,NA,TRUE
2444,"SIPOTEL1",1898,"Sipotel",27.097778,47.428889,83,"ROU","Romania",23,0,NA,NA,NA,NA,TRUE
2445,"SIPOTEL2",1898,"Sipotel",27.097778,47.428889,83,"ROU","Romania",31,0,NA,NA,NA,NA,TRUE
2446,"SIPOTEL3",1898,"Sipotel",27.097778,47.428889,83,"ROU","Romania",10,0,NA,NA,NA,NA,TRUE
2447,"ADANCAT1",1899,"Adancata",26.476111,44.778611,60,"ROU","Romania",10,0,NA,NA,NA,NA,TRUE
2448,"ADANCAT2",1899,"Adancata",26.476111,44.778611,60,"ROU","Romania",10,0,NA,NA,NA,NA,TRUE
2449,"ADANCAT3",1899,"Adancata",26.476111,44.778611,60,"ROU","Romania",7,0,NA,NA,NA,NA,TRUE
2450,"LUCINA1",1900,"Lucina",25.209444,47.700278,1053,"ROU","Romania",13,0,NA,NA,NA,NA,TRUE
2451,"LUCINA2",1900,"Lucina",25.209444,47.700278,1053,"ROU","Romania",12,0,NA,NA,NA,NA,TRUE
2452,"PEOBCINA",1901,"Obcina",25.276389,47.573056,965,"ROU","Romania",14,0,NA,NA,NA,NA,TRUE
2453,"RUT1",1902,"Rut",25.121944,46.540833,482,"ROU","Romania",34,0,NA,NA,NA,NA,TRUE
2454,"RUT2",1902,"Rut",25.121944,46.540833,482,"ROU","Romania",34,0,NA,NA,NA,NA,TRUE
2455,"GHITUMO1",1903,"Ghitu Muntii",24.700833,45.352222,1489,"ROU","Romania",31,0,NA,NA,NA,NA,TRUE
2456,"GHITUMO2",1903,"Ghitu Muntii",24.700833,45.352222,1489,"ROU","Romania",27,0,NA,NA,NA,NA,TRUE
2457,"RASCA1",1904,"Rasca",23.091667,46.739722,1020,"ROU","Romania",8,0,NA,NA,NA,NA,TRUE
2458,"RASCA2",1904,"Rasca",23.091667,46.739722,1020,"ROU","Romania",11,0,NA,NA,NA,NA,TRUE
2459,"POBRAZI1",1905,"Poiana Brazilor",23.712222,47.838889,975,"ROU","Romania",11,0,NA,NA,NA,NA,TRUE
2460,"POBRAZI2",1905,"Poiana Brazilor",23.712222,47.838889,975,"ROU","Romania",13,0,NA,NA,NA,NA,TRUE
2461,"POSTAMPI",1906,"Poiana Stampei",25.139722,47.312778,890,"ROU","Romania",13,0,NA,NA,NA,NA,TRUE
2462,"SARDORN1",1907,"Sarul Dornei",28.365556,47.291111,845,"ROU","Romania",11,0,NA,NA,NA,NA,TRUE
2463,"SARDORN2",1907,"Sarul Dornei",28.365556,47.291111,845,"ROU","Romania",8,0,NA,NA,NA,NA,TRUE
2464,"SARDORN3",1907,"Sarul Dornei",28.365556,47.291111,845,"ROU","Romania",9,0,NA,NA,NA,NA,TRUE
2465,"VSTANI2",1908,"Muntii Stanisoarei",26.194167,46.944722,860,"ROU","Romania",13,0,NA,NA,NA,NA,TRUE
2466,"TAUFFUND",1909,"Taul fara Fund",23.808056,46.330833,427,"ROU","Romania",16,0,NA,NA,NA,NA,TRUE
2467,"ERIU",1910,"Eriu",22.301111,47.436944,137,"ROU","Romania",10,0,NA,NA,NA,NA,TRUE
2468,"TAUMUCED",1911,"Taul Muced",24.544722,47.573889,1378,"ROU","Romania",39,0,NA,NA,NA,NA,TRUE
2469,"GURADOBR",1912,"Pestera Liliecilor de la Gura Dobrogei",28.455833,44.489722,108,"ROU","Romania",9,0,NA,NA,NA,NA,TRUE
2470,"CARCAVAS",1913,"Arroyo de las Cárcavas",-4.031389,40.841944,1300,"ESP","Spain",40,5,NA,NA,NA,NA,TRUE
2471,"HOTENI",1914,"Hoteni",23.896667,47.770278,450,"ROU","Romania",12,0,NA,NA,NA,NA,TRUE
2472,"LEZERUMA",1871,"Lezerul calimani",25.273611,47.1125,1650,"ROU","Romania",32,0,NA,NA,NA,NA,TRUE
2473,"VFBRAZI2",1885,"Virful Brazilor",23.712222,47.838889,976,"ROU","Romania",22,0,NA,NA,NA,NA,TRUE
2474,"VLASCHI1",1915,"Vlaschinescu",23.722778,47.746944,884,"ROU","Romania",17,0,NA,NA,NA,NA,TRUE
2475,"VLASCHI2",1915,"Vlaschinescu",23.722778,47.746944,884,"ROU","Romania",22,0,NA,NA,NA,NA,TRUE
2476,"BO4",796,"Lake Banyoles",2.75,42.133333,173,"ESP","Spain",175,0,NA,NA,NA,NA,TRUE
2477,"TP2",1916,"Tres Pins",2.730556,42.145833,210,"ESP","Spain",105,0,NA,NA,NA,NA,TRUE
2478,"NO2",1917,"Nogaret maar",3.208333,43.7875,666,"FRA","France",47,0,NA,NA,NA,NA,TRUE
2479,"NAVALACA",1918,"Arroyo de Navalacarreta",-4.031111,40.852222,1250,"ESP","Spain",38,5,NA,NA,NA,NA,TRUE
2480,"VALDECON",1919,"Arroyo de Valdeconejos",-4.059722,40.862222,1380,"ESP","Spain",44,7,NA,NA,NA,NA,TRUE
2481,"ALICE2",1920,"Torbiera di Alice",7.773611,45.459167,573,"ITA","Italy",65,0,NA,NA,NA,NA,TRUE
2482,"LGA1",1056,"Lago Grande di Avigliana",7.386667,45.065,353,"ITA","Italy",45,0,NA,NA,NA,NA,TRUE
2483,"ALICE",1921,"Lago di Alice",7.795556,45.462222,594,"ITA","Italy",55,0,NA,NA,NA,NA,TRUE
2484,"ALICE1",1920,"Torbiera di Alice",7.773611,45.459167,573,"ITA","Italy",45,0,NA,NA,NA,NA,TRUE
2485,"ALICE3",1920,"Torbiera di Alice",7.773611,45.459167,573,"ITA","Italy",57,0,NA,NA,NA,NA,TRUE
2486,"BIANDRON",1922,"Lago di Biandronno",8.739444,45.814167,240,"ITA","Italy",90,0,NA,NA,NA,NA,TRUE
2487,"LPA1",1923,"Torbiera di Trana",7.393611,45.048056,360,"ITA","Italy",48,0,NA,NA,NA,NA,TRUE
2488,"VIVERONE",1924,"Lago di Viverone",8.035556,45.417222,230,"ITA","Italy",108,0,NA,NA,NA,NA,TRUE
2489,"GEDI97",1925,"Ein Gedi",35.388333,31.418889,-415,"ISR","Israel",58,20,NA,NA,NA,NA,TRUE
2490,"SIRIO",1926,"Lago di Sirio",7.883889,45.485833,269,"ITA","Italy",49,0,NA,NA,NA,NA,TRUE
2491,"VAN04",575,"Lake Van",43,38.5,1645,"TUR","Turkey",111,0,NA,NA,NA,NA,TRUE
2492,"GRAMOU",1927,"Lake Gramousti",20.595278,39.885,400,"GRC","Greece",88,6,NA,NA,NA,NA,TRUE
2493,"REZINA",1928,"Rezina marsh",20.775556,39.987778,1760,"GRC","Greece",86,7,NA,NA,NA,NA,TRUE
2494,"KISMOHOS",1929,"Kis-Mohos Tó",20.423333,48.3375,315,"HUN","Hungary",91,13,NA,NA,NA,NA,TRUE
2495,"AUSSENDE",1930,"Sehestedt Aussendeichsmoor",8.305,53.4375,4,"DEU","Germany",126,0,NA,NA,NA,NA,TRUE
2496,"AUSTERNG",1931,"Austerngrund",4.5,53.741667,-41,"NOS","North Sea",11,1,NA,NA,NA,NA,TRUE
2497,"DOGERBAN",1932,"Südliche Doggerbank",3.461667,54.77,-43,"NOS","North Sea",31,0,NA,NA,NA,NA,TRUE
2498,"FLOFISCH",1933,"Flögeln Fischer",8.802222,53.673889,1,"DEU","Germany",87,5,NA,NA,NA,NA,TRUE
2499,"FLOGHOLZ",1934,"Flögelner Holz",8.769722,53.655,7,"DEU","Germany",139,9,NA,NA,NA,NA,TRUE
2500,"FUHRENKA",1935,"Fuhrenkamp",8.779167,53.655278,6,"DEU","Germany",140,8,NA,NA,NA,NA,TRUE
2501,"GREVENHO",1936,"Grevenhof",10.095833,53.115556,54,"DEU","Germany",53,0,NA,NA,NA,NA,TRUE
2502,"HELGOLAN",1937,"Süßwasser-Töck Helgoland",7.9,54.215,-7,"DEU","Germany",13,0,NA,NA,NA,NA,TRUE
2503,"JAGEN20",1938,"Jagen 20",8.7175,53.671944,8,"DEU","Germany",94,6,NA,NA,NA,NA,TRUE
2504,"STEERTMO",1939,"Steertmoor Fickmühlen",8.761111,53.646667,6,"DEU","Germany",65,4,NA,NA,NA,NA,TRUE
2505,"STEINKIS",1940,"Steinkiste",8.771111,53.66,5,"DEU","Germany",150,6,NA,NA,NA,NA,TRUE
2506,"OEBRORUP",1941,"Oerel 61",9.060556,53.4775,13,"DEU","Germany",35,0,NA,NA,NA,NA,TRUE
2507,"OEGLINDE",1941,"Oerel 61",9.060556,53.4775,13,"DEU","Germany",13,5,NA,NA,NA,NA,TRUE
2508,"OEODERAD",1941,"Oerel 61",9.060556,53.4775,13,"DEU","Germany",45,4,NA,NA,NA,NA,TRUE
2509,"OEREL61",1941,"Oerel 61",9.060556,53.4775,13,"DEU","Germany",13,6,NA,NA,NA,NA,TRUE
2510,"OERELEEM",1941,"Oerel 61",9.060556,53.4775,13,"DEU","Germany",30,0,NA,NA,NA,NA,TRUE
2511,"OSTERWA1",1942,"Osterwanna",8.816111,53.748056,5,"DEU","Germany",48,0,NA,NA,NA,NA,TRUE
2512,"OSTERWA2",1942,"Osterwanna",8.816111,53.748056,5,"DEU","Germany",21,0,NA,NA,NA,NA,TRUE
2513,"SURHEID2",1943,"Surheide",8.628333,53.514722,8,"DEU","Germany",11,0,NA,NA,NA,NA,TRUE
2514,"SURHEID5",1943,"Surheide",8.628333,53.514722,8,"DEU","Germany",18,0,NA,NA,NA,NA,TRUE
2515,"SCHWI1SA",1944,"Schwindebeck",10.111944,43.120833,53,"DEU","Germany",72,0,NA,NA,NA,NA,TRUE
2516,"SCHWI2SB",1944,"Schwindebeck",10.111944,43.120833,53,"DEU","Germany",18,0,NA,NA,NA,NA,TRUE
2517,"SCHWIND6",1944,"Schwindebeck",10.111944,43.120833,53,"DEU","Germany",12,0,NA,NA,NA,NA,TRUE
2518,"SCHWIND7",1944,"Schwindebeck",10.111944,43.120833,53,"DEU","Germany",11,0,NA,NA,NA,NA,TRUE
2519,"WESTRHA2",1945,"Westrhauderfehn",7.558333,53.108333,3,"DEU","Germany",11,1,NA,NA,NA,NA,TRUE
2520,"IMMENMOO",1946,"Immenmoor",8.723333,53.674167,7,"DEU","Germany",106,10,NA,NA,NA,NA,TRUE
2521,"RHEIDE29",1947,"Rheiderland 29",7.289722,53.246111,-1,"DEU","Germany",31,0,NA,NA,NA,NA,TRUE
2522,"RHEIDE37",1948,"Rheiderland 37",7.306111,53.249722,-1,"DEU","Germany",22,0,NA,NA,NA,NA,TRUE
2523,"RHEIDER7",1949,"Rheiderland 7",7.333889,53.283889,-1,"DEU","Germany",22,0,NA,NA,NA,NA,TRUE
2524,"SILBERSE",1950,"Silbersee",8.726944,53.664167,7,"DEU","Germany",60,2,NA,NA,NA,NA,TRUE
2525,"WESTRHA1",1945,"Westrhauderfehn",7.558333,53.108333,3,"DEU","Germany",55,0,NA,NA,NA,NA,TRUE
2526,"KILOALA",1951,"Alanen Laanijärvi",20.460278,67.966111,380,"SWE","Sweden",56,6,NA,NA,NA,NA,TRUE
2527,"KILOAUS",1952,"Austerkj¢sen",17.266667,68.537778,133,"NOR","Norway",51,0,NA,NA,NA,NA,TRUE
2528,"KILOBJO",1953,"Bj¢rnfjelltj¢nn",18.071667,68.444167,515,"NOR","Norway",63,8,NA,NA,NA,NA,TRUE
2529,"KILOGAM",1954,"Gammelheimenvatnet",17.759444,68.482222,290,"NOR","Norway",74,8,NA,NA,NA,NA,TRUE
2530,"KILOLIT",1955,"Litlvatnet",14.930833,68.526944,106,"NOR","Norway",51,6,NA,NA,NA,NA,TRUE
2531,"KILOMYR",1956,"Myrvatnet",16.381389,68.660556,197,"NOR","Norway",63,6,NA,NA,NA,NA,TRUE
2532,"KILOVUO",1957,"Vuoskkujávri",19.1,68.345556,348,"SWE","Sweden",67,10,NA,NA,NA,NA,TRUE
2533,"LOMONOS",1958,"Lomonosovfonna",17.425,78.864722,1250,"SJM","Svalbard and Jan Mayen",12,0,NA,NA,NA,NA,TRUE
2534,"OTTAFS",1959,"Afstj¢rna",9.876667,61.649167,991,"NOR","Norway",55,8,NA,NA,NA,NA,TRUE
2535,"OTTHAU",1960,"Haugtjernet",10.873889,60.835278,338,"NOR","Norway",77,8,NA,NA,NA,NA,TRUE
2536,"OTTKIN",1961,"Kinnshaugen",10.359167,61.108333,591,"NOR","Norway",70,8,NA,NA,NA,NA,TRUE
2537,"OTTMAS",1962,"Måsåtj¢rnet",10.267778,61.5625,841,"NOR","Norway",55,8,NA,NA,NA,NA,TRUE
2538,"OTTMOR",1963,"Morttjern",11.617778,59.059722,227,"NOR","Norway",67,8,NA,NA,NA,NA,TRUE
2539,"OTTRAT",1964,"Råtåsj¢en",9.833333,62.266667,1169,"NOR","Norway",68,8,NA,NA,NA,NA,TRUE
2540,"OTTSTO",1965,"Storsandvatnet",8.454444,63.4575,106,"NOR","Norway",82,10,NA,NA,NA,NA,TRUE
2541,"OTTSVA",1966,"Svartvatnet",8.877778,63.351389,183,"NOR","Norway",75,10,NA,NA,NA,NA,TRUE
2542,"OTTTIA",1967,"Tiåvatnet",9.416944,63.059722,464,"NOR","Norway",89,8,NA,NA,NA,NA,TRUE
2543,"SETESD",1968,"Dalane",8.004444,58.244167,40,"NOR","Norway",69,8,NA,NA,NA,NA,TRUE
2544,"SETESF",1969,"Flotatj¢nn",7.540556,59.670278,890,"NOR","Norway",48,5,NA,NA,NA,NA,TRUE
2545,"SETESGH",1970,"Grauthelleren",7.913611,58.144167,80,"NOR","Norway",70,9,NA,NA,NA,NA,TRUE
2546,"SETESGR",1971,"Grostj¢rna",7.733611,58.537778,180,"NOR","Norway",78,7,NA,NA,NA,NA,TRUE
2547,"SETESH",1972,"Holebudalen",6.991944,59.841389,1144,"NOR","Norway",94,7,NA,NA,NA,NA,TRUE
2548,"SETESI",1973,"Isbenttj¢nn",7.434444,59.765,787,"NOR","Norway",59,7,NA,NA,NA,NA,TRUE
2549,"SETESLK",1974,"Lille Kjelavatn",7.251944,59.796111,978,"NOR","Norway",88,6,NA,NA,NA,NA,TRUE
2550,"SETESLT",1975,"Lislet¢nn",7.305,59.343611,520,"NOR","Norway",51,6,NA,NA,NA,NA,TRUE
2551,"SETESOY",1976,"¥ygardtj¢nn",7.986667,59.625833,665,"NOR","Norway",55,7,NA,NA,NA,NA,TRUE
2552,"SETESR",1977,"Reiarsdalsvatn",7.785833,58.326389,245,"NOR","Norway",92,7,NA,NA,NA,NA,TRUE
2553,"PAV",1978,"Lac de Pavin",2.888056,45.495278,1197,"FRA","France",176,0,NA,NA,NA,NA,TRUE
2554,"TUB",1979,"Tubilla del Lago",-3.5725,41.808333,900,"ESP","Spain",88,12,NA,NA,NA,NA,TRUE
2555,"MAASV",352,"Lake Maardu",24.995278,59.444722,32,"EST","Estonia",94,8,NA,NA,NA,NA,TRUE
2556,"MUST",1980,"Mustjärve bog",24.1,59.075,39,"EST","Estonia",142,8,NA,NA,NA,NA,TRUE
2557,"KAHA",1981,"Lake Kahala",25.538611,59.489444,33,"EST","Estonia",68,13,NA,NA,NA,NA,TRUE
2558,"KON",1982,"Lake Konsu",27.580556,59.221389,42,"EST","Estonia",50,0,NA,NA,NA,NA,TRUE
2559,"MAR",1983,"Lake Martiska",27.6975,59.158611,44,"EST","Estonia",52,0,NA,NA,NA,NA,TRUE
2560,"PAR",1984,"Parika",25.766667,58.5,50,"EST","Estonia",47,8,NA,NA,NA,NA,TRUE
2561,"NIIN",1985,"Niinsaare",27.540833,59.248056,46,"EST","Estonia",69,3,NA,NA,NA,NA,TRUE
2562,"PLA",1986,"Lake Plaani Külajärv",27.075,57.675,244,"EST","Estonia",83,8,NA,NA,NA,NA,TRUE
2563,"RUI",1987,"Lake Ruila",24.431111,59.175,43,"EST","Estonia",46,14,NA,NA,NA,NA,TRUE
2564,"UMA",1988,"Ümarjärv",27.461667,59.175278,52,"EST","Estonia",56,4,NA,NA,NA,NA,TRUE
2565,"VALL1",1989,"Vällamäe",27.069167,57.737222,250,"EST","Estonia",67,9,NA,NA,NA,NA,TRUE
2566,"VALL3",1989,"Vällamäe",27.069167,57.737222,250,"EST","Estonia",53,13,NA,NA,NA,NA,TRUE
2567,"VER",1990,"Lake Verijärv",27.058333,57.808333,90,"EST","Estonia",172,10,NA,NA,NA,NA,TRUE
2568,"VILINA",1991,"Viitna Linajärv",26.013889,59.451389,75,"EST","Estonia",49,5,NA,NA,NA,NA,TRUE
2569,"VIPI",1992,"Viitna Pikkjärv",26.011111,59.443333,75,"EST","Estonia",43,7,NA,NA,NA,NA,TRUE
2570,"VJUUS",1993,"Väike Juusa",26.517222,58.059167,122,"EST","Estonia",74,5,NA,NA,NA,NA,TRUE
